"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","Informal_P","FAC300_ANUAL"
2025,"12","3239102",2,"0073",1,4,"20250932391022007314","12",1,4,5,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","3239102",2,"0073",1,4,"20250932391022007315","12",1,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"12","3239102",2,"0073",1,4,"20250932391022007316","12",1,6,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"12","3240701",1,"0007",1,5,"20241232407011000711","12",1,1,1,1,1,,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"12","3240701",1,"0007",1,5,"20241232407011000712","12",1,2,2,1,2,,2,52,2,2,26,8,1973,1,,,,,,,,,,,,,,,,3213,4772,3,5,2,1,1,4,8,0,0,0,0,0,8,16,10,26,1,,2,,2,2,2,100,20,,,,,300,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,1,87,,,,,433,,,300,820,520,820,1,1,108.553274
2025,"12","3240701",1,"0007",1,5,"20241232407011000713","12",1,3,3,1,1,,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"12","3240701",1,"0007",1,5,"20241232407011000714","12",1,4,3,1,1,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"12","3240701",1,"0007",1,5,"20241232407011000715","12",1,5,6,1,2,,2,88,5,2,27,10,1937,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,1,2,2,1,1,4,,,,,,,,,,,,,1,,122.86008125
2025,"12","3240701",1,"0009",1,5,"20241232407011000911","12",1,1,1,1,2,,2,61,1,1,3,9,1964,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,1,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,3,4,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,,122.86008125
2025,"12","3240701",1,"0009",1,5,"20241232407011000912","12",1,2,3,1,2,,1,28,2,2,8,9,1997,1,,,,,,,,,,,,,,,,5120,5610,3,5,2,1,1,6,0,9,9,9,9,0,0,36,25,61,1,,2,,2,2,2,240,40,,,,,500,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,173,,,,,1039,,,500,1712,1212,1712,1,1,282.8956335
2025,"12","3240701",1,"0009",1,5,"20241232407011000913","12",1,3,3,1,1,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"12","3240701",1,"0009",1,5,"20241232407011000914","12",1,4,3,1,2,,2,19,4,4,23,7,2006,1,,,,,,,,,,,,,,,,7352,1410,3,5,2,1,1,6,0,9,9,9,9,0,9,45,,45,1,,2,,2,2,2,200,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,866,,,,866,866,866,1,1,135.505488
2025,"12","3240701",1,"0010",1,5,"20241232407011001011","12",1,1,1,1,2,,2,63,1,1,25,9,1962,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,7351,1430,2,,3,2,1,1,3,3,3,3,3,3,3,21,,21,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,1,,,2,2,2,2,2,2,1,1,1,,,,,,,240,,,240,240,240,1,1,122.86008125
2025,"12","3240701",1,"0010",1,5,"20241232407011001012","12",1,2,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"12","3240701",1,"0013",1,5,"20241232407011001311","12",1,1,1,1,2,,1,36,1,1,20,3,1989,1,,,,,,,,,,,,,,,,5223,4772,4,,2,1,1,3,0,12,12,12,12,12,12,72,,72,1,,2,,2,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,,,,,,0,0,0,1,1,212.68058925
2025,"12","3240701",1,"0013",1,5,"20241232407011001312","12",1,2,2,1,2,,2,30,2,2,19,6,1995,1,,,,,,,,,,,,,,,,3314,4772,1,,2,1,1,3,0,2,2,2,2,2,2,12,,12,1,,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,,,700,,,700,700,700,1,2,118.652989
2025,"12","3240701",1,"0013",1,5,"20241232407011001313","12",1,3,3,1,2,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","3240701",1,"0013",1,5,"20241232407011001314","12",1,4,3,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","32528",1,"0034",1,7,"202412325281003411","12",2,1,1,1,2,,1,47,1,1,12,7,1978,1,,,,,,,,,,,,,,,,9211,122,3,5,3,2,1,7,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,350,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,1,,,,,,1516,,,,1516,1516,1516,1,1,92.9052215
2025,"12","32528",1,"0034",1,7,"202412325281003412","12",2,2,2,1,2,,2,46,2,2,1,4,1979,1,,,,,,,,,,,,,,,,9211,127,3,5,3,2,1,3,0,5,5,5,0,0,0,15,,15,1,,2,,2,2,2,350,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,10,1,1,,,,,,1516,,,,1516,1516,1516,1,1,83.34252
2025,"12","32528",1,"0034",1,7,"202412325281003413","12",2,3,3,1,2,,1,30,3,3,28,8,1995,1,,,,,,,,,,,,,,,,9211,127,3,5,3,2,1,6,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,1299,,,,1299,1299,1299,1,1,125.2538735
2025,"12","32528",1,"0034",1,7,"202412325281003414","12",2,4,3,1,2,,2,22,4,4,25,6,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,5,4,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,109.76466675
2025,"12","32528",1,"0034",1,7,"202412325281003416","12",2,5,3,1,2,,2,16,5,5,5,3,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,109.76466675
2025,"12","32528",1,"0034",1,7,"202412325281003417","12",2,6,3,1,2,,1,14,6,6,6,1,2011,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,144.33435875
2025,"12","32528",1,"0034",1,7,"202412325281003418","12",2,7,3,1,2,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","32528",1,"0034",1,7,"202412325281003419","12",2,8,3,1,2,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","32528",1,"0034",1,7,"202412325281003415","12",2,9,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"12","32528",1,"0035",1,7,"202412325281003511","12",2,1,1,1,2,,2,59,1,1,7,8,1966,1,,,,,,,,,,,,,,,,6122,146,2,,3,2,1,1,5,5,5,5,4,4,4,32,18,50,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,4,,2,2,2,2,2,2,10,7,1,,82,,,,,33,,,115,115,115,1,1,83.34252
2025,"12","32528",1,"0035",1,7,"202412325281003512","12",2,2,2,1,2,,1,74,2,2,11,1,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,1,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,,92.9052215
2025,"12","32528",1,"0035",1,7,"202412325281003513","12",2,3,3,1,2,,1,38,3,3,17,5,1987,1,,,,,,,,,,,,,,,,6112,122,2,,3,2,1,1,0,9,7,7,7,7,9,46,,46,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,,4,,,,,375,,,379,379,379,1,1,81.40766225
2025,"12","32528",1,"0035",1,7,"202412325281003514","12",2,4,3,1,2,,2,26,4,4,28,3,1999,1,,,,,,,,,,,,,,,,5212,4721,2,,3,2,1,2,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,,43,,,,,1201,,,1244,1244,1244,1,1,44.3272625
2025,"12","32528",1,"0035",1,7,"202412325281003515","12",2,5,3,1,2,,1,21,5,5,8,5,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,144.33435875
2025,"12","32528",1,"0038",1,7,"202412325281003811","12",2,1,1,1,2,,1,37,1,1,22,9,1988,1,,,,,,,,,,,,,,,,6112,122,2,,3,2,1,3,0,9,9,9,9,10,10,56,,56,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,5,2,2,2,2,2,2,10,1,1,,21,,,,,962,,,983,983,983,1,1,435.507045
2025,"12","32528",1,"0038",1,7,"202412325281003812","12",2,2,2,1,2,,2,36,2,2,18,7,1989,1,,,,,,,,,,,,,,,,9211,122,4,,3,2,1,3,0,0,0,0,0,10,10,20,,20,1,,2,,2,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,5,2,2,2,2,2,2,10,1,1,,,,,,,,,,0,0,0,1,1,125.86562725
2025,"12","32528",1,"0038",1,7,"202412325281003813","12",2,3,3,1,1,,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"12","32528",1,"0038",1,7,"202412325281003814","12",2,4,3,1,2,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","32528",1,"0039",1,7,"202412325281003911","12",2,1,1,1,2,,1,36,1,1,1,11,1989,1,,,,,,,,,,,,,,,,6112,127,2,,3,2,1,1,0,10,10,10,8,8,8,54,,54,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,,8,,,,,774,,,782,782,782,1,1,125.2538735
2025,"12","32528",1,"0039",1,7,"202412325281003912","12",2,2,2,1,2,,2,34,2,2,10,11,1991,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,117.4816665
2025,"12","32528",1,"0039",1,7,"202412325281003913","12",2,3,3,1,2,,1,14,3,3,7,9,2011,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,144.33435875
2025,"12","32528",1,"0039",1,7,"202412325281003914","12",2,4,3,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","32528",1,"0084",1,7,"202412325281008411","12",2,1,1,1,2,,1,44,1,1,1,4,1981,1,,,,,,,,,,,,,,,,9211,127,3,5,3,2,1,8,0,8,8,8,8,8,8,48,10,58,1,,2,,2,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,1,,,,,,1299,,,368,1667,1299,1667,1,1,435.507045
2025,"12","32528",1,"0084",1,7,"202412325281008412","12",2,2,2,1,2,,2,41,2,2,22,2,1984,1,,,,,,,,,,,,,,,,9211,127,3,5,3,2,1,5,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,240,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,3,2,2,2,2,2,2,10,7,1,,,,,,1039,,,,1039,1039,1039,1,1,125.86562725
2025,"12","32528",1,"0084",1,7,"202412325281008413","12",2,3,3,1,2,,1,24,3,3,30,11,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,178.81740225
2025,"12","32528",1,"0084",1,7,"202412325281008414","12",2,4,3,1,2,,2,16,4,4,25,5,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,109.76466675
2025,"12","32528",1,"0084",1,7,"202412325281008415","12",2,5,3,1,2,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","32528",1,"0085",1,7,"202412325281008511","12",2,1,1,1,2,,2,43,1,1,21,2,1982,1,,,,,,,,,,,,,,,,4110,8411,3,2,,,5,9998,0,8,8,8,8,8,0,40,20,60,1,,2,,2,2,4,3000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,,3000,,,708,3708,3000,3708,1,2,44.3272625
2025,"12","32528",1,"0086",1,7,"202412325281008611","12",2,1,1,1,2,,1,39,1,1,5,4,1986,1,,,,,,,,,,,,,,,,9312,8411,3,2,,,5,9998,0,8,8,8,8,8,4,44,,44,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,,,83,1200,,,,1200,1200,1283,1,2,125.2538735
2025,"12","32528",1,"0086",1,7,"202412325281008612","12",2,2,2,1,2,,2,38,2,2,12,4,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,117.4816665
2025,"12","32528",1,"0086",1,7,"202412325281008613","12",2,3,3,1,2,,2,19,3,3,25,12,2005,1,,,,,,,,,,,,,,,,4224,5510,3,5,2,2,1,5,12,0,0,0,0,12,12,36,,36,1,,2,,2,2,2,320,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,1386,,,,1386,1386,1386,1,1,109.76466675
2025,"12","32528",1,"0086",1,7,"202412325281008614","12",2,4,3,1,2,,1,15,4,4,25,8,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,144.33435875
2025,"12","32528",1,"0086",1,7,"202412325281008615","12",2,5,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","32528",1,"0086",1,7,"202503325281008616","12",2,6,3,1,2,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"12","32528",1,"0087",1,7,"202412325281008711","12",2,1,1,1,2,,1,57,1,1,22,2,1968,1,,,,,,,,,,,,,,,,6112,127,2,,3,2,1,1,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,10,7,1,,33,,,,,209,,,242,242,242,1,1,59.05434425
2025,"12","32528",1,"0087",1,7,"202412325281008712","12",2,2,6,1,2,,2,87,2,1,24,6,1938,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,1,1,2,1,2,2,10,7,4,,,,,,,,,,,,,1,,83.34252
2025,"12","32566",1,"0034",1,4,"202412325661003411","12",1,1,1,1,2,,2,57,1,1,25,2,1968,1,,,,,,,,,,,,,,,,6114,150,2,,3,2,1,2,0,4,4,4,4,4,4,24,,24,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,1,1,1,,59,,,,,196,,,255,255,255,1,1,96.5701355
2025,"12","32566",1,"0035",1,4,"202412325661003511","12",1,1,1,1,2,,2,40,1,1,3,9,1985,1,,,,,,,,,,,,,,,,4221,4922,3,5,1,,1,7,10,10,10,10,10,10,10,70,,70,1,,2,,2,2,2,450,56,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,1,1,242,,,,,1949,,,,2191,2191,2191,1,1,126.17322475
2025,"12","32566",1,"0036",1,4,"202412325661003611","12",1,1,1,1,2,,1,72,1,1,15,7,1953,1,,,,,,,,,,,,,,,,5223,4711,4,,2,2,1,2,4,4,4,4,4,4,4,28,,28,1,,2,,2,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,,,,0,0,0,1,1,160.14887325
2025,"12","32566",1,"0036",1,4,"202412325661003612","12",1,2,2,1,2,,2,70,2,2,28,3,1955,1,,,,,,,,,,,,,,,,5212,4711,2,,2,2,1,2,12,12,12,12,12,12,12,84,,84,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,450,,,,,1150,,,1600,1600,1600,1,2,141.4430045
2025,"12","32566",1,"0037",1,4,"202412325661003711","12",1,1,1,1,2,,1,46,1,1,31,12,1978,1,,,,,,,,,,,,,,,,9622,5221,3,5,3,2,1,3,6,14,14,14,14,14,14,90,,90,1,,2,,2,2,2,250,368,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,927,,,,,1083,,,,2010,2010,2010,1,1,100.82610375
2025,"12","45798",3,"0025",1,2,"202409457983002511","12",1,1,1,1,2,,2,43,1,1,7,4,1982,1,,,,,,,,,,,,,,,,9211,113,3,5,3,2,1,4,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,2,200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,5,2,2,2,2,2,2,10,7,1,,,,,,866,,,,866,866,866,1,1,158.43092025
2025,"12","45798",3,"0025",1,2,"202409457983002512","12",1,2,3,1,2,,2,22,2,2,27,10,2003,1,,,,,,,,,,,,,,,,4132,8530,3,2,,,5,9998,0,8,8,8,8,8,0,40,16,56,1,,2,,2,2,4,1130,,,,140,15,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,65,,,1130,,140,,1335,1130,1335,1,1,111.93924675
2025,"12","45798",3,"0025",1,2,"202409457983002513","12",1,3,3,1,2,,2,19,3,3,10,10,2006,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,2,0,9,9,9,9,9,9,54,8,62,1,,2,,2,2,4,900,35,,,100,8,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,152,,35,,,900,,100,,1187,1052,1187,1,1,121.50087725
2025,"12","45798",3,"0028",1,2,"202409457983002811","12",1,1,1,1,1,,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"12","45798",3,"0028",1,2,"202409457983002812","12",1,2,2,1,2,,2,46,2,2,19,2,1979,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,5212,4772,2,,3,2,1,1,2,0,0,0,0,0,2,4,,4,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,,,125,,,125,125,125,1,1,43.3675775
2025,"12","45798",3,"0028",1,2,"202409457983002813","12",1,3,3,1,2,,2,18,3,3,8,11,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,111.93924675
